invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
INV-26324900051,2020-04-06,3715,Kimberly Mart / Davenport,1714 E Kimberly Rd,Davenport,52807,POINT (-90.550657 41.556966),82,SCOTT,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,4,48.0,3.0,0.79,2020
INV-26874100014,2020-04-28,3784,Hartig Drug #14 / Independence,200  1st St East,Independence,50644,POINT (-91.893016 42.468721),10,BUCHANAN,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-26701700038,2020-04-21,5138,Kellogg Country Store,"103, Blair St",Kellogg,50135,POINT (-92.903113 41.7144),50,JASPER,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-27064600065,2020-05-06,2191,Keokuk Spirits,1013 Main,Keokuk,52632,POINT (-91.387797 40.400038),56,LEE,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-27586800021,2020-05-29,3728,Brewski's Beverage,726 Creek Top,Council Bluffs,51503,POINT (-95.854809 41.262316),78,POTTAWATTA,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-27409700128,2020-05-21,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-28443400084,2020-07-02,3869,Bootleggin' Barzini's Fin,412  1st Ave,Coralville,52241,POINT (-91.565517 41.672672),52,JOHNSON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-28739200020,2020-07-15,5314,Tobacco Hut & Liquor,3134 Manawa Center Dr. # 9,Council Bluffs,51501,POINT (-95.847514 41.228712),78,POTTAWATTA,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-25861400011,2020-03-13,5908,Neighborhood Tobacco Outlet / Marion,2500 7th Ave,Marion,52302,POINT (-91.585363 42.033257),57,LINN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-27385300013,2020-05-20,3916,Smokin' Joe's #5 Tobacco and Liquor Outlet,1115 Albia Rd,Ottumwa,52501,POINT (-92.437224 41.009342),90,WAPELLO,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-26170200007,2020-03-27,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-24550000045,2020-01-14,2571,Hy-Vee Food Store #2 / Waterloo,2181 Logan Ave,Waterloo,50703,POINT (-92.337583 42.530476),7,BLACK HAWK,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-29990600006,2020-09-04,2658,Hy-Vee Food Store / Mount Ayr,402 S Hayes St,Mount Ayr,50854,POINT (-94.233185 40.711775),80,RINGGOLD,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-28253100166,2020-06-24,5068,Tobacco Shop / Arnolds Park,612 S Highway 71,Arnolds Park,51331,POINT (-95.14027400000002 43.361577),30,DICKINSON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-30450900021,2020-09-22,6036,Super Mart / Oelwein,710 S Frederick Ave,Oelwein,50662,POINT (-91.913481 42.66911),33,FAYETTE,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-29095100136,2020-07-29,5068,Tobacco Shop / Arnolds Park,612 S Highway 71,Arnolds Park,51331,POINT (-95.14027400000002 43.361577),30,DICKINSON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-30978600011,2020-10-13,4285,Fareway Stores #922 / New Hampton,102 S Water Ave,New Hampton,50659,POINT (-92.312904 43.058019),19,CHICKASAW,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-24938400017,2020-01-31,2668,Hy-Vee Food Store / Leon,1004 W 1st St,Leon,50144,POINT (-93.757827 40.739645),27,DECATUR,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear Alcohol,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-25913000001,2020-03-16,4998,Lake City Food Center,820 E Main St,Lake City,51449,POINT (-94.724867 42.267363),13,CALHOUN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-26283800019,2020-04-03,5245,Best Trip,"1516, SE  1st St",Des Moines,50315,POINT (-93.613469 41.57592900000001),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-31586700065,2020-11-02,4306,Northside One Stop / Hampton,1208  4th St NE,Hampton,50441,POINT (-93.202452 42.753045),35,FRANKLIN,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-28320700008,2020-06-26,4273,Smokin' Joe's #4 Tobacco and Liquor Outlet,2800 E University Ave,Des Moines,50317,POINT (-93.562106 41.600564),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-30176400015,2020-09-11,3679,FRANKLIN STREET FLORAL & GIFT,103 Franklin St,Monona,52159,POINT (-91.390767 43.055133),22,CLAYTON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,1,12.0,0.75,0.19,2020
INV-24906500184,2020-01-30,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,STORY,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear Alcohol,12,750,8.0,12.0,5,60.0,3.75,0.99,2020
INV-32737900017,2020-12-15,5701,The Hut 23,603 10th Street,Onawa,51040,POINT (-96.097184 42.03192),67,MONONA,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,5,60.0,3.75,0.99,2020
INV-26224700029,2020-03-31,4197,Fareway Stores #014 / Sergeant Bluff,700  1st St,Sergeant Bluff,51054,POINT (-96.353078 42.400504),97,WOODBURY,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,5,60.0,3.75,0.99,2020
INV-26230100019,2020-03-31,4147,Fareway Stores #974 / Cedar Falls,214 N Magnolia Dr,Cedar Falls,50613,POINT (-92.474689 42.539076),7,BLACK HAWK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,5,60.0,3.75,0.99,2020
INV-30081300061,2020-09-09,5856,Station Mart #1 - Evansdale,3594 Lafayette Road,Evansdale,50707,POINT (-92.287994 42.47724500000001),7,BLACK HAWK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,5,60.0,3.75,0.99,2020
INV-30999900016,2020-10-13,4157,Fareway Stores #993 / North Liberty,615 Westwood Dr   P.o Box 96,North Liberty,52317,POINT (-91.608385 41.741097),52,JOHNSON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-31352000013,2020-10-26,5206,Brothers Market  /  Grundy Center,1400 G  Ave,Grundy Center,50638,POINT (-92.782283 42.36157),38,GRUNDY,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-31476700077,2020-10-28,2684,Hy-Vee - Forest City,315 HWY 69 North,Forest City,50436,POINT (-93.63235 43.266826),95,WINNEBAGO,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-30836300146,2020-10-07,2647,Hy-Vee #7 / Cedar Rapids,5050 Edgewood Rd,Cedar Rapids,52411,POINT (-91.701581 42.030129),57,LINN,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-26590400035,2020-04-15,4234,Fareway Stores #788 / Spencer,104 E Eighth St,Spencer,51301,POINT (-95.143388 43.145797),21,CLAY,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-29353500001,2020-08-10,4998,Lake City Food Center,820 E Main St,Lake City,51449,POINT (-94.724867 42.267363),13,CALHOUN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-25193200005,2020-02-12,4069,Fareway Stores #648 / Ottumwa,1325 Albia Rd,Ottumwa,52501,POINT (-92.440213 41.00934),90,WAPELLO,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-31074900037,2020-10-16,5425,Spirits Liquor,109 E 1st St. # B,Grimes,50111,POINT (-93.793812 41.68840000000001),77,POLK,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-28381700027,2020-06-30,5537,Pronto Market / Sumner,117 W 1st St,Sumner,50674,POINT (-92.098713 42.847481),9,BREMER,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-28489200002,2020-07-03,4319,Fareway Stores #703 / Humbolt,1700 10th Avenue N,Humboldt,50548,POINT (-94.233695 42.731879),46,HUMBOLDT,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-27444000045,2020-05-22,3461,Hometown Foods / Stuart,607 S Division St,Stuart,50250,POINT (-94.318439 41.497693),39,GUTHRIE,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-27164200020,2020-05-11,5726,Ehlinger's Vinton Express,310 K Avenue South,Vinton,52349,POINT (-92.037532 42.168297),6,BENTON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-27510100005,2020-05-27,4819,Super Stop 2 / Altoona,2635 Adventureland Dr,Altoona,50009,POINT (-93.494642 41.65854),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-27988400001,2020-06-15,4998,Lake City Food Center,820 E Main St,Lake City,51449,POINT (-94.724867 42.267363),13,CALHOUN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-29565900090,2020-08-18,4152,Food Land Super Markets,407 W Huron,Missouri Valley,51555,POINT (-95.899346 41.557404),43,HARRISON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-28465600048,2020-07-03,4291,Fareway Stores #597 / Creston,105 E Adams St,Creston,50801,POINT (-94.237509 40.715722),88,UNION,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-24341200023,2020-01-03,2656,Hy-Vee Food Store / Corning,300  10th St,Corning,50841,POINT (-94.731809 40.991861),2,ADAMS,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-24368800124,2020-01-06,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588,POINT (-95.200758 42.65318400000001),11,BUENA VIST,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32632300004,2020-12-11,5157,Kimmes Manson Country Store #10,208 Main St,Manson,50563,POINT (-94.534532 42.517855),13,CALHOUN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-30438000017,2020-09-22,4229,Fareway Stores #790 / Harlan,1910  23rd St,Harlan,51537,POINT (-95.339845 41.650132),83,SHELBY,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-28956900022,2020-07-24,4258,Fareway Stores #009 / Burlington,920 Lawrence Dr,Burlington,52601,POINT (-91.140051 40.799097),29,DES MOINES,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-26219500025,2020-03-31,4891,Schottsy's Liquor,109 5th St,Sibley,51249,POINT (-95.759943 43.403935),72,OSCEOLA,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32858600027,2020-12-18,2612,Hy-Vee Store / Perry,1215  141 St,Perry,50220,POINT (-94.104501 41.830292),25,DALLAS,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-33028700014,2020-12-26,5878,Hometown Foods - Hubbard,210 E Maple St,Hubbard,50122,POINT (-93.298266 42.305556),42,HARDIN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32594600074,2020-12-10,2545,Hy-Vee Drugstore / Iowa City,310 N 1st St,Iowa City,52245,POINT (-91.528105 42.207428),52,JOHNSON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32473000013,2020-12-07,5010,Sac City Food Pride,106 S 16th St,Sac City,50583,POINT (-95.002637 42.422404),81,SAC,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-31619100014,2020-11-03,4143,Bucky's,603  E HWY 24,Lawler,52154,POINT (-92.14835 43.06721),19,CHICKASAW,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-30197500054,2020-09-14,2200,Sac Liquor Store,619 E Main St,Sac City,50583,POINT (-94.974011 42.421341),81,SAC,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-25910100016,2020-03-16,5663,Lake View Redemption & Liquor Store,502 5th St,Lake View,51450,POINT (-95.051539 42.307764000000006),81,SAC,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32762800051,2020-12-16,4083,Fareway Stores #909 / Ankeny,109 SE Oralabor Rd,Ankeny,50021,POINT (-93.59949600000002 41.702811),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-28036100044,2020-06-16,3932,Main Street Spirits / Mapleton,311 Main St,Mapleton,51034,POINT (-95.79375 42.165915),67,MONONA,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32018400048,2020-11-17,4156,Fareway Stores #412 / Oelwein,102  2nd Ave SE,Oelwein,50662,POINT (-91.910502 42.677024),33,FAYETTE,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-31827600016,2020-11-10,4147,Fareway Stores #974 / Cedar Falls,214 N Magnolia Dr,Cedar Falls,50613,POINT (-92.474689 42.539076),7,BLACK HAWK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-28078400092,2020-06-17,2191,Keokuk Spirits,1013 Main,Keokuk,52632,POINT (-91.387797 40.400038),56,LEE,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-25870000015,2020-03-13,4997,Downtown Pantry,"218, 6th Ave #101",Des Moines,50309,POINT (-93.62452 41.585651),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32578300113,2020-12-09,2647,Hy-Vee #7 / Cedar Rapids,5050 Edgewood Rd,Cedar Rapids,52411,POINT (-91.701581 42.030129),57,LINN,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32709600038,2020-12-15,4131,Fareway Stores #933 / Urbandale,8450 Meredith Dr,Urbandale,50322,POINT (-93.734312 41.643829),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-33089200049,2020-12-29,5856,Station Mart #1 - Evansdale,3594 Lafayette Road,Evansdale,50707,POINT (-92.287994 42.47724500000001),7,BLACK HAWK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32658100023,2020-12-11,5017,Lansing IGA,417 Main St,Lansing,52151,POINT (-91.219222 43.36182),3,ALLAMAKEE,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-28279500029,2020-06-25,4971,Fareway Stores #138 / Pleasant Hill,"5500, E University Ave",Pleasant Hill,50327,POINT (-93.505732 41.599274),77,Polk,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32998100013,2020-12-24,3065,Montezuma Super Valu,201 S Front St,Montezuma,50171,POINT (-92.527248 41.584179),79,POWESHIEK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-29037200023,2020-07-28,4185,Fareway Stores #737 / Grinnell,727 West St,Grinnell,50112,POINT (-92.727347 41.741352),79,POWESHIEK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-26311900033,2020-04-03,2523,Hy-Vee Food Store / Centerville,609 N 18th,Centerville,52544,POINT (-92.867967 40.737577),4,APPANOOSE,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,3,36.0,2.25,0.59,2020
INV-32181600005,2020-11-24,5537,Pronto Market / Sumner,117 W 1st St,Sumner,50674,POINT (-92.098713 42.847481),9,BREMER,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-30970600017,2020-10-13,5685,Fareway Stores #190 / Cedar Falls,4500 S Main St,Cedar Falls,50613,POINT (-92.445875 42.497359),7,BLACK HAWK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-30787500007,2020-10-06,5307,Fareway Stores #167/Johnston,6005 Merle Hay Road,Johnston,50131,POINT (-93.697658 41.670127),77,POLK,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-27271800023,2020-05-15,2668,Hy-Vee Food Store / Leon,1004 W 1st St,Leon,50144,POINT (-93.757827 40.739645),27,DECATUR,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-27651100015,2020-06-02,4195,Fareway Stores #792 / Toledo,1005 S County Line Rd,Toledo,52342,POINT (-92.581697 41.984303),86,TAMA,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-24732300026,2020-01-22,4236,Fareway Stores #551 / Eagle Grove,205 NW  1st St,Eagle Grove,50533,POINT (-93.903801 42.665165),99,WRIGHT,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear Alcohol,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-31352200028,2020-10-26,2628,Hy-Vee Food Store / Eldora,1616 Edgington,Eldora,50627,POINT (-93.103764 42.360631),42,HARDIN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-27231300054,2020-05-13,4296,Circle B Market,111 Main St,Keosauqua,52565,POINT (-91.962466 40.7294),89,VAN BUREN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-28395900099,2020-06-30,5934,City Liquor / Iowa City,425 S Gilbert St,Iowa City,52240,POINT (-91.530225 41.656031),52,JOHNSON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-30346800004,2020-09-18,4253,Fareway Stores #683 / Winterset,719 W Hwy 92,Winterset,50273,POINT (-94.022239 41.344866),61,MADISON,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-32860900007,2020-12-18,4163,Fareway Stores #461 / Storm Lake,731 Seneca St,Storm Lake,50588,POINT (-95.196856 42.646379),11,BUENA VIST,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-26398400017,2020-04-08,3704,Celtics Beverage Company,1122 Broadway,Emmetsburg,50536,POINT (-94.678807 43.10937),74,PALO ALTO,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-26369000075,2020-04-07,2578,Hy-Vee / Charles City,901 Kelly St,Charles City,50616,POINT (-92.67556000000002 43.066993),34,FLOYD,1091100,American Distilled Spirit Specialty,154,DUNKEL CORPORATION / Iowa Distilling,77805,Saints N Sinners Apple Pie,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-32089600050,2020-11-19,4971,Fareway Stores #138 / Pleasant Hill,"5500, E University Ave",Pleasant Hill,50327,POINT (-93.505732 41.599274),77,Polk,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-32528000017,2020-12-08,3611,Logan Super Foods,403 E 6th,Logan,51546,POINT (-95.786133 41.644108),43,HARRISON,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,6,72.0,4.5,1.18,2020
INV-30993400131,2020-10-13,2666,Hy-Vee Food Store #2 / State Ankeny,2510 SW State St,Ankeny,50023,POINT (-93.621824 41.705188),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-31300800021,2020-10-23,3731,Wal-Mart 1241 / Davenport,5811 Elmore Ave,Davenport,52807,POINT (-90.525525 41.580212),82,SCOTT,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-30755400018,2020-10-05,4001,Wal-Mart 1787 / Carroll,2014 Kitty Hawk Ave,Carroll,51401,POINT (-94.893501 42.081312),14,CARROLL,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-31372900007,2020-10-26,3744,Randy's Neighborhood Market / Dyersville,733 16th Ave SE,Dyersville,52040,POINT (-91.115769 42.470204),31,DUBUQUE,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-26766500001,2020-04-23,2675,Hy-Vee #2 / Coralville,3285 Crosspark Rd,Coralville,52241,POINT (-91.60627100000002 41.721438),52,JOHNSON,1011500,Bottled in Bond Bourbon,259,Heaven Hill Brands,995550,JTS Brown  Bonded Bourbon,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-31002600010,2020-10-14,4829,Central City 2,1501 Michigan Ave,Des Moines,50314,POINT (-93.613739 41.60572),77,POLK,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-29521800028,2020-08-17,3632,Wal-Mart 2004 / Dubuque,4200 Dodge St,Dubuque,52003,POINT (-90.736955 42.489041),31,DUBUQUE,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-32141500015,2020-11-23,5646,Iowa Smoke and Liquor,70 Kirkwood Court SW,Cedar Rapids,52404,POINT (-91.655473 41.921351),57,LINN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-29415200051,2020-08-12,2623,Hy-Vee Food Store #4 / Sioux City,2827 Hamilton Blvd,Sioux City,51104,POINT (-96.417783 42.519886),97,WOODBURY,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
INV-30837500014,2020-10-07,5230,Point Liquor & Tobacco,"3221, Center Point Rd NE",Cedar Rapids,52402,POINT (-91.663629 42.01133),57,LINN,1091200,Neutral Grain Spirits,434,LUXCO INC,41846,Everclear 151,12,750,8.0,12.0,12,144.0,9.0,2.37,2020
