invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S07726800059,2012-09-13,2964,Dahl's / Ankeny,1802 N ANKENY BLVD,ANKENY,50023,POINT (-93.600365 41.747345),77,Polk,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S09684700164,2012-12-24,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,Carroll,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S06321100024,2012-06-28,2609,Hy-Vee Drugstore #2 / Ames,500 MAIN ST,AMES,50010,POINT (-93.618247 42.025042),85,Story,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S07225900125,2012-08-21,3390,Okoboji Avenue Liquor,1610 OKOBOJI AVENUE,MILFORD,51351,POINT (-95.149955 43.331525),30,Dickinson,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S08581600062,2012-10-25,4481,THE LIQUOR HOUSE,425 GILBERT ST,IOWA CITY,52240,POINT (-91.530225 41.656031),52,Johnson,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S04922200085,2012-04-05,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 COLLINS ROAD NE,CEDAR RAPIDS,52402,POINT (-91.630677 42.027805),57,Linn,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S04970900009,2012-04-10,4306,Northside One Stop / Hampton,1208  4TH ST NE,HAMPTON,50441,POINT (-93.202452 42.753045),35,Franklin,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S09433400044,2012-12-12,2596,Hy-Vee / Regal Liquors and Video,2453 NORTH COURT,OTTUMWA,52501,POINT (-92.408085 41.049854),90,Wapello,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S03757800108,2012-01-25,4273,Smokin' Joe's #4 Tobacco and Liquor,2800 E UNIVERSITY AVE,DES MOINES,50317,POINT (-93.562106 41.600564),77,Polk,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S08486700020,2012-10-23,3847,Logan Ave Convenience Store,735 LOGAN AVE,WATERLOO,50703,POINT (-92.337744 42.510453),07,Black Hawk,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S07945300026,2012-09-26,3784,Hartig Drug #14 / Independence,200  1ST ST EAST,INDEPENDENCE,50644,POINT (-91.893016 42.468721),10,Buchanan,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S05325900053,2012-05-02,3906,Cigarette Outlet #17 / Burlington,412 N ROOSEVELT ST,BURLINGTON,52601,POINT (-91.1414 40.815074),29,Des Moines,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S05352500034,2012-05-03,4062,H and A Mini Mart Corp,145 UNIVERSITY AVE,DES MOINES,50314,POINT (-93.61947 41.600419),77,Polk,1031100,100 PROOF VODKA,434,Luxco-St Louis,36301,Hawkeye Vodka 80 Prf Mini,12,500,3.73,5.59,1,5.59,0.5,0.13,2012
S07218300107,2012-08-21,2573,Hy-Vee Food Store / Muscatine,2400 2ND AVE,MUSCATINE,52761,POINT (-91.035138 41.451349),70,Muscatine,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,4,71.72,4.0,1.06,2012
S04539700021,2012-03-13,2655,Hy-Vee Food Store / Clarinda,1200 S 16TH ST,CLARINDA,51632,POINT (-95.037849 40.726808),73,Page,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,4,71.72,4.0,1.06,2012
S06133700014,2012-06-19,4040,No Frills Supermarkets / Council Blu,1801 VALLEY VIEW DR,COUNCIL BLUFFS,51503,POINT (-95.81877500000002 41.24394),78,Pottawattamie,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S06868200097,2012-07-31,2619,Hy-Vee Wine and Spirits / WDM,1725  74TH ST,WEST DES MOINES,50266,POINT (-93.808855 41.598515),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S06248200047,2012-06-26,2506,Hy-Vee #1044 / Burlington,3140 AGENCY,BURLINGTON,52601,POINT (-91.136655 40.814666),29,Des Moines,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S05578100002,2012-05-16,2955,Dahl's / Beaver,1819 BEAVER,DES MOINES,50310,POINT (-93.672695 41.610525),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S08137300008,2012-10-04,2238,Adventureland Inn,3200 Adventureland Dr,ALTOONA,50009,POINT (-93.49924000000001 41.658513),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S07089500003,2012-08-14,2806,Osco #881 / Clinton,1307 N SECOND,CLINTON,52732,POINT (-90.184797 41.858932),23,Clinton,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S07656500045,2012-09-11,3443,Super Saver Iv,1141 N BROADWAY,COUNCIL BLUFFS,51503,POINT (-95.836515 41.270824),78,Pottawattamie,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S05416900001,2012-05-08,2806,Osco #881 / Clinton,1307 N SECOND,CLINTON,52732,POINT (-90.184797 41.858932),23,Clinton,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S08581500013,2012-10-25,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,POINT (-91.53046300000001 41.642764),52,Johnson,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S07828300008,2012-09-19,3769,Wal-Mart 0753 / Cedar Fall,525 BRANDILYNN BLVD,CEDAR FALLS,50613,POINT (-92.440394 42.485042),07,Black Hawk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S03899200052,2012-02-02,2544,Hy-Vee Food Store / Marshalltown,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,Marshall,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S05037800064,2012-04-12,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE ARMY POST RD,DES MOINES,50315,POINT (-93.602372 41.526289),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S06577500007,2012-07-16,3742,Wal-Mart 1625 / Lemars,1111 HOLTON DR,LEMARS,51031,POINT (-96.185499 42.780675),75,Plymouth,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S09162600024,2012-11-27,4021,Wal-Mart 0985 / Fairfield,2701 W BURLINGTON AVE,FAIRFIELD,52556,POINT (-91.993721 41.006375),51,Jefferson,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S05761500009,2012-05-29,3563,Wal-Mart 0559 / Muscatine,3003 NORTH HWY 61,MUSCATINE,52761,POINT (-91.025913 41.45529),70,Muscatine,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S03645000007,2012-01-18,2611,Hy-Vee Drugstore / Ottumwa,1140 NORTH JEFFERSON ST,OTTUMWA,52501,POINT (-92.401538 41.026754000000004),90,Wapello,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S04194900023,2012-02-22,3790,Wal-Mart 0784 / Mt Pleasan,1045 N GRAND AVE,MT PLEASANT,52641,POINT (-91.539034 40.978416),44,Henry,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S07590200033,2012-09-06,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE ARMY POST RD,DES MOINES,50315,POINT (-93.602372 41.526289),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S06833300049,2012-07-30,2623,Hy-Vee Food Store #4 / Sioux City,2827 HAMILTON BLVD,SIOUX CITY,51104,POINT (-96.417783 42.519886),97,Woodbury,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S07232400093,2012-08-21,2619,Hy-Vee Wine and Spirits / WDM,1725  74TH ST,WEST DES MOINES,50266,POINT (-93.808855 41.598515),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,12,170.88,9.0,2.38,2012
S06299600087,2012-06-27,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317,POINT (-93.519187 41.598109),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,24,341.76,18.0,4.76,2012
S03614900193,2012-01-17,2614,Hy-Vee #3 Food and Drugstore,1823 E KIMBERLY RD,DAVENPORT,52807,POINT (-90.548919 41.55678100000001),82,Scott,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,6,85.44,4.5,1.19,2012
S04782000099,2012-03-28,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,POINT (-93.773557 41.561197),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,6,85.44,4.5,1.19,2012
S06830600031,2012-07-30,4668,Clear Lake Payless Foods,20 SOUTH 4TH ST,CLEAR LAKE,50428,POINT (-93.380368 43.135941),17,Cerro Gordo,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,6,85.44,4.5,1.19,2012
S05000200036,2012-04-11,3592,Wal-Mart 0886 / Fort Dodge,3036 1ST AVE SOUTH,FORT DODGE,50501,POINT (-94.153456 42.505334),42,Hardin,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,6,85.44,4.5,1.19,2012
S04800400017,2012-03-29,3540,Super Target T-0533 / Davenport,5225 ELMORE AVE,DAVENPORT,52807,POINT (-90.528585 41.573196),82,Scott,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,6,85.44,4.5,1.19,2012
S03946100083,2012-02-07,2191,Keokuk Spirits,1013 MAIN,KEOKUK,52632,POINT (-91.387797 40.400038),56,Lee,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,3,53.79,3.0,0.79,2012
S03806900044,2012-01-30,2575,Hy-Vee Food Store #1 / Waterloo,2834 Ansborough Ave,WATERLOO,50702,POINT (-92.37662400000002 42.471767),07,Black Hawk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S06801400024,2012-07-26,4126,Sam's Mainstreet Market / Solon,123 E MAIN ST,SOLON,52333,POINT (-91.494611 41.807199),52,Johnson,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,3,53.79,3.0,0.79,2012
S07731200058,2012-09-13,2958,Dahl's / E 33rd,3400 E 33 ST,DES MOINES,50317,POINT (-93.551522 41.62616),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S05032500128,2012-04-12,2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,POINT (-93.64494300000001 41.542748),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S06800200021,2012-07-26,4564,JEFF'S MARKET / DURANT,408 6th AVE,DURANT,52747,POINT (-90.911744 41.600606),16,Cedar,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S04586600028,2012-03-15,3692,Wilkie Liquors,724  1ST ST E,MT VERNON,52314,POINT (-91.960918 41.994458),57,Linn,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,3,53.79,3.0,0.79,2012
S09668900101,2012-12-24,2601,Hy-Vee Food Store / Fairfield,1300 WEST BURLINGTON AVE,FAIRFIELD,52556,POINT (-91.978702 41.006456),51,Jefferson,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S08191900095,2012-10-09,2555,Hy-Vee Food Store / Keokuk,3111 MAIN,KEOKUK,52632,POINT (-91.403752 40.41538),56,Lee,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,3,53.79,3.0,0.79,2012
S08747900036,2012-11-05,3565,Hartig Drug Store #10,701 MORMON TREK BLVD,IOWA CITY,52246,POINT (-91.574025 41.651984),52,Johnson,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S05411200059,2012-05-07,2228,Rodgers Spirits and More,53 GREEN ST,WINTERSET,50273,POINT (-94.013374 41.336405),61,Madison,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,3,53.79,3.0,0.79,2012
S08644000065,2012-10-30,2649,Hy-Vee #3 / Dubuque,400 LOCUST ST,DUBUQUE,52001,POINT (-90.666497 42.49721900000001),31,Dubuque,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S09469500105,2012-12-13,2647,Hy-Vee #7 / Cedar Rapids,5050 EDGEWOOD RD,CEDAR RAPIDS,52411,POINT (-91.701581 42.030129),57,Linn,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S06750200078,2012-07-24,2954,Dahl's / Ingersoll,3425 INGERSOLL,DES MOINES,50300,POINT (-93.663337 41.586313),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S09326600153,2012-12-05,2648,Hy-Vee #4 / WDM,555 S 51ST ST,WEST DES MOINES,50265,POINT (-93.773557 41.561197),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S07586100185,2012-09-06,2635,Hy-Vee #4 / Davenport,4064 E 53RD ST,DAVENPORT,52807,POINT (-90.513769 41.574973),82,Scott,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,4,56.96,3.0,0.79,2012
S07854000048,2012-09-20,3773,Benz Distributing,501 7TH AVE SE,CEDAR RAPIDS,52401,POINT (-91.659875 41.97574),57,Linn,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S08444400084,2012-10-18,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S06979700038,2012-08-07,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,Scott,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S03593200049,2012-01-16,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S03454100070,2012-01-05,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S04471700099,2012-03-08,2544,Hy-Vee Food Store / Marshalltown,802 SOUTH CENTER,MARSHALLTOWN,50158,POINT (-92.912817 42.039205),64,Marshall,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S09545000052,2012-12-18,2413,Beecher Beverage,1691 ASBURY ROAD,DUBUQUE,52001,POINT (-90.696886 42.500775000000004),31,Dubuque,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S09106000077,2012-11-20,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S04398600089,2012-03-05,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S05142100067,2012-04-19,3926,Liquor Downtown / Iowa City,315 S GILBERT ST,IOWA CITY,52240,POINT (-91.530181 41.657654),52,Johnson,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S08358900062,2012-10-16,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,Scott,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S08519000020,2012-10-23,3816,Swils,200 E OAK ST,RED OAK,51566,POINT (-95.230032 41.016691),69,Montgomery,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S06259200055,2012-06-26,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,Scott,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S04665500011,2012-03-21,3385,Sam's Club 8162 / Cedar Rapids,2605 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,POINT (-91.67969 42.031819),57,Linn,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S05826600044,2012-05-31,3814,Costco Wholesale #788,7205 MILLS CIVIC PKWY,WEST DES MOINES,50266,POINT (-93.806489 41.561342),25,Dallas,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S05204100019,2012-04-24,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S05271300046,2012-04-30,3773,Benz Distributing,501 7TH AVE SE,CEDAR RAPIDS,52401,POINT (-91.659875 41.97574),57,Linn,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S08725100084,2012-11-01,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S06508300033,2012-07-10,3952,Lot-A-Spirits,3780 STATE ST,BETTENDORF,52722,POINT (-90.48065 41.529655),82,Scott,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S05342700001,2012-05-02,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,12,215.16,12.0,3.17,2012
S06864400011,2012-07-31,3390,Okoboji Avenue Liquor,1610 OKOBOJI AVENUE,MILFORD,51351,POINT (-95.149955 43.331525),30,Dickinson,1062100,JAMAICA RUM,260,Diageo Americas,42167,Myers's Rum Original Dark,12,1000,11.95,17.93,24,430.32,24.0,6.34,2012
S04425100120,2012-03-06,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,Carroll,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S06629100036,2012-07-17,4632,Nat Food Mart / 2nd Ave DM,1443 2nd AVE,DES MOINES,50314,POINT (-93.619783 41.605229),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S05501400036,2012-05-14,4277,Cork It!,769 PROSPECT ST SW,LE MARS,51031,POINT (-96.178219 42.776296),75,Plymouth,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S07231000019,2012-08-21,2518,Hy-Vee Wine and Spirits / Red Oak,1607 NORTH BROADWAY,RED OAK,51566,POINT (-95.83539 41.279189),69,Montgomery,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S07897200052,2012-09-24,4344,Spirits / Grimes,109 EAST 1ST ST STE B,GRIMES,50111,POINT (-93.793827 41.68840000000001),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S09174800010,2012-11-27,2656,Hy-Vee Food Store / Corning,300  10TH ST,CORNING,51632,POINT (-94.731809 40.991861),22,Clayton,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S04110100029,2012-02-15,3698,Ingersoll Wine Merchants,1300  50TH ST,WEST DES MOINES,50266,POINT (-93.771159 41.590871),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S06523000058,2012-07-11,3525,Wines and Spirits,106 W 2ND ST,WASHINGTON,52353,POINT (-91.692214 41.300399),92,Washington,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S09179500033,2012-11-27,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,POINT (-93.55261600000001 41.358176),91,Warren,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S08592800043,2012-10-26,4165,I-35 Spirits / Ankeny,113 SE DELAWARE AVE STE 101,ANKENY,50023,POINT (-93.581093 41.731416),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S07848800004,2012-09-20,2567,Hy-Vee Drugstore / Davenport,2200 WEST KIMBERLY,DAVENPORT,52806,POINT (-90.608201 41.560663),82,Scott,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S06765000046,2012-07-25,3525,Wines and Spirits,106 W 2ND ST,WASHINGTON,52353,POINT (-91.692214 41.300399),92,Washington,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S09716500118,2012-12-26,2565,Hy-Vee Food Store / Spencer,819 N GRAND AVE,SPENCER,51301,POINT (-95.14506 43.145897),21,Clay,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S07213200096,2012-08-21,2593,Hy-Vee Food Store / Carroll,905 US HIGHWAY 30 WEST,CARROLL,51401,POINT (-94.853591 42.064155),14,Carroll,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S03726200117,2012-01-24,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
S04822800045,2012-04-02,2190,"Central City Liquor, Inc.",1460 2ND AVE,DES MOINES,50314,POINT (-93.619787 41.60566),77,Polk,1062100,JAMAICA RUM,260,Diageo Americas,42166,Myers's Rum Original Dark,12,750,9.49,14.24,1,14.24,0.75,0.2,2012
