invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
S21319100028,2014-09-24,3447,Sam's Club 6432 / Sioux City,4201 S. YORK ST.,SIOUX CITY,51106,POINT (-96.37082 42.43407),97,Woodbury,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,12,494.88,12.0,3.17,2014
S21691000039,2014-10-09,2248,Ingersoll Liquor and Beverage,3500 INGERSOLL AVE,DES MOINES,50312,POINT (-93.664182 41.586319),77,Polk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,12,494.88,12.0,3.17,2014
S23009300051,2014-12-17,2505,Hy-Vee Wine and Spirits / Boone,1111  8TH ST,BOONE,50036,POINT (-93.876107 42.063831),08,Boone,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,12,494.88,12.0,3.17,2014
S21843400037,2014-10-22,3447,Sam's Club 6432 / Sioux City,4201 S. YORK ST.,SIOUX CITY,51106,POINT (-96.37082 42.43407),97,Woodbury,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,12,494.88,12.0,3.17,2014
S18979000136,2014-05-15,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,POINT (-91.53046300000001 41.642764),52,Johnson,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,12,494.88,12.0,3.17,2014
S20686000062,2014-08-18,3385,Sam's Club 8162 / Cedar Rapids,2605 BLAIRS FERRY RD NE,CEDAR RAPIDS,52402,POINT (-91.67969 42.031819),57,Linn,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,12,494.88,12.0,3.17,2014
S22918400020,2014-12-17,3944,Sam's Club 4973 / Dubuque,4400 ASBURY RD,DUBUQUE,52002,POINT (-90.737821 42.515289),31,Dubuque,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,24,989.76,24.0,6.34,2014
S18903300208,2014-05-12,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 DEVILS GLEN ROAD,BETTENDORF,52722,POINT (-90.483701 41.552338),82,Scott,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,1,41.24,1.75,0.46,2014
S18223300014,2014-04-02,4232,"Elliott's General Store,",23828 HWY J18,MORAVIA,52571,POINT (-92.834054 40.892417),04,Appanoose,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,1,41.24,1.75,0.46,2014
S22017000057,2014-10-27,3679,FRANKLIN STREET FLORAL & GIFT,103 FRANKLIN ST,MONONA,52159,POINT (-91.390767 43.055133),22,Clayton,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,1,41.24,1.75,0.46,2014
S17887200029,2014-03-13,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,POINT (-93.55261600000001 41.358176),91,Warren,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,1,41.24,1.75,0.46,2014
S22526500011,2014-11-21,3679,FRANKLIN STREET FLORAL & GIFT,103 FRANKLIN ST,MONONA,52159,POINT (-91.390767 43.055133),22,Clayton,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,1,41.24,1.75,0.46,2014
S18592700024,2014-04-23,4196,Fareway Stores #987 / Davenport,1635 WEST 53RD ST,DAVENPORT,52806,POINT (-90.598191 41.574438),82,Scott,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,1,41.24,1.75,0.46,2014
S19273000041,2014-06-02,4972,Quillins Quality Foods Monona,808 S MAIN ST,MONONA,52159,POINT (-91.389805 43.044875),22,Clayton,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,1,41.24,1.75,0.46,2014
S17397300044,2014-02-13,2448,Bottle Boutique,705 E. SECOND,INDIANOLA,50125,POINT (-93.55261600000001 41.358176),91,Warren,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,1,41.24,1.75,0.46,2014
S17856500031,2014-03-12,2840,CVS Pharmacy #8633 / Bettendorf,2002 SPRUCE HILLS DR,BETTENDORF,52722,POINT (-90.503814 41.550134),82,Scott,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S20777500026,2014-08-20,4478,U S Gas,"3000, SW 9th ST",DES MOINES,50315,POINT (-93.625682 41.557862),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S22290800028,2014-11-10,3514,Karen's Spirits and Wine,328  2ND AVE S,FORT DODGE,50501,POINT (-94.192501 42.502311),94,Webster,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S22375900028,2014-11-17,2837,CVS Pharmacy #8544 / Waterloo,1825 E San Marnan,WATERLOO,50702,POINT (-92.321632 42.466956),07,Black Hawk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S18809300027,2014-05-06,2843,CVS Pharmacy #8526 / Cedar Rapids,4116 CENTER POINTE RD,CEDAR RAPIDS,52402,POINT (-91.665139 42.020729),57,Linn,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S20916800025,2014-08-28,2587,Hy-Vee Food Store / Johnston,5750 MERLE HAY ROAD,JOHNSTON,50131,POINT (-93.697731 41.665172),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S21157600060,2014-09-10,3573,Quik Shop Foods / Four M In,405 S MADISON,OTTUMWA,52501,POINT (-92.41041400000002 40.999034),90,Wapello,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S21801600016,2014-10-15,4034,Spice-n-ice,123 N LAWLER ST,POSTVILLE,52162,POINT (-91.56837200000001 43.08605),03,Allamakee,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S19118600109,2014-05-22,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404,POINT (-91.658577 41.955859),57,Linn,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S18011700136,2014-03-20,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 WILSON AVENUE WEST,CEDAR RAPIDS,52404,POINT (-91.658577 41.955859),57,Linn,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S20886400025,2014-08-27,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N LAKE ST,STORM LAKE,50588,POINT (-95.200758 42.65318400000001),11,Buena Vista,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S19866500093,2014-07-01,2623,Hy-Vee Food Store #4 / Sioux City,2827 HAMILTON BLVD,SIOUX CITY,51104,POINT (-96.417783 42.519886),97,Woodbury,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S19766300032,2014-06-25,2609,Hy-Vee Drugstore #2 / Ames,500 MAIN ST,AMES,50010,POINT (-93.618247 42.025042),85,Story,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S21720500024,2014-10-13,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,POINT (-93.621824 41.705188),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S17189700061,2014-02-04,3390,Okoboji Avenue Liquor,1610 OKOBOJI AVENUE,MILFORD,51351,POINT (-95.149955 43.331525),30,Dickinson,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S19012800019,2014-05-19,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,POINT (-93.621824 41.705188),77,Polk,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,2,82.48,3.5,0.92,2014
S21649100122,2014-10-08,4167,"Iowa Street Market, Inc.",1256 IOWA ST,DUBUQUE,52001,POINT (-90.668138 42.504959),31,Dubuque,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,6,247.44,6.0,1.59,2014
S22758400014,2014-12-08,3494,Sam's Club 6514 / Waterloo,210 EAST TOWER PARK DR,WATERLOO,50702,POINT (-92.353103 42.456374),07,Black Hawk,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,36,1484.64,36.0,9.51,2014
S21544700021,2014-10-01,2545,Hy-Vee Drugstore / Iowa City,310 N 1ST ST,IOWA CITY,52245,POINT (-91.528105 42.207428),52,Johnson,1012300,IRISH WHISKIES,370,Pernod Ricard USA/Austin Nichols,15628,Jameson,6,1750,27.49,41.24,18,742.32,31.5,8.32,2014
S22291800012,2014-11-10,4602,Cheap Smokes / Beer City,58231 190th ST,PACIFIC JUNCTION,51561,POINT (-95.822983 41.041739),65,Mills,1012210,SINGLE MALT SCOTCH,370,Pernod Ricard USA/Austin Nichols,5037,Glenlivet 12 Yr Malt Scotch,12,1000,27.49,41.24,1,41.24,1.0,0.26,2014
S17230600041,2014-02-05,2554,Hy-Vee Food Store / Davenport,3019 ROCKINGHAM ROAD,DAVENPORT,52802,POINT (-90.620725 41.510523),82,Scott,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,82126,Arrow Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19623500019,2014-06-18,2958,Dahl's / E 33rd,3400 E 33 ST,DES MOINES,50317,POINT (-93.551522 41.62616),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S21499300013,2014-09-30,4254,Fareway Stores #849 / Emmetsburg,2008  12TH ST,EMMETSBURG,50536,POINT (-94.677307 43.109244),74,Palo Alto,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17137500087,2014-01-30,2106,Hillstreet News and Tobacco,2217 COLLEGE,CEDAR FALLS,50613,POINT (-92.455796 42.517182),07,Black Hawk,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17133900012,2014-01-30,2550,Hy-Vee Food Store / Osceola,510 WEST MCLANE,OSCEOLA,50213,POINT (-93.77321 41.030569),20,Clarke,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S20228100006,2014-07-22,4986,218 Fuel Express & Chubby's Liquor,68 MONROE ST,FLOYD,50435,POINT (-92.73738 43.122076),34,Floyd,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19204300115,2014-05-28,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317,POINT (-93.519187 41.598109),77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18549000023,2014-04-22,2579,Hy-Vee Food Store / Grinnell,320 WEST STREET SOUTH,GRINNELL,50112,POINT (-92.727343 41.7283),79,Poweshiek,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17561000014,2014-02-24,2666,Hy-Vee #2 / Ankeny,2510 SW STATE ST,ANKENY,50023,POINT (-93.621824 41.705188),77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,82126,Arrow Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17069100033,2014-01-28,2661,Hy-Vee Food Store / Sheldon,1989 PARK ST,SHELDON,51201,POINT (-95.831721 43.186038),71,O'Brien,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17263800160,2014-02-06,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S20975200071,2014-09-02,2651,Hy-Vee / Waverly,1311 4 STREET SW,WAVERLY,50677,POINT (-92.475403 42.712263),09,Bremer,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S21499200004,2014-09-30,4945,Osage Liquors,"508, MAIN ST",OSAGE,50461,POINT (-92.814028 43.284116),66,Mitchell,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S20221000110,2014-07-21,2590,Hy-Vee Food Store #5 / Cedar Rapids,3235 OAKLAND ROAD NE,CEDAR RAPIDS,52402,POINT (-91.658105 42.010971),57,Linn,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19820300034,2014-06-30,2661,Hy-Vee Food Store / Sheldon,1989 PARK ST,SHELDON,51201,POINT (-95.831721 43.186038),71,O'Brien,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17544600013,2014-02-24,3740,Hometown Foods / Waterloo,1010 E MITCHELL AVE,WATERLOO,50702,POINT (-92.343118 42.476639),07,Black Hawk,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19780800035,2014-06-26,3995,Barmuda Distribution,6027 University Ave STE 100,CEDAR FALLS,50613,POINT (-92.430437 42.512768),07,Black Hawk,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S16630700028,2014-01-02,2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,POINT (-93.64494300000001 41.542748),77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19941900031,2014-07-07,2460,"Liquor Barn, Inc.",721 CENTRAL AVENUE WEST,HAMPTON,50441,POINT (-93.21693 42.741728),35,Franklin,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S20222400148,2014-07-21,2633,Hy-Vee #3 / BDI / Des Moines,3221 SE 14TH ST,DES MOINES,50320,POINT (-93.596754 41.554101),77,Polk,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18300500039,2014-04-08,2661,Hy-Vee Food Store / Sheldon,1989 PARK ST,SHELDON,51201,POINT (-95.831721 43.186038),71,O'Brien,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19570000007,2014-06-17,4203,Liquor and Tobacco Outlet /,620 W BREMER AVE,WAVERLY,50677,POINT (-92.47898 42.725694),09,Bremer,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19158300008,2014-05-23,3443,Super Saver Iv,1141 N BROADWAY,COUNCIL BLUFFS,51503,POINT (-95.836515 41.270824),78,Pottawattamie,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S21523300007,2014-10-01,4135,Fareway Stores #925 / Altoona,620 SE 8TH ST,ALTOONA,50009,POINT (-93.458606 41.644082000000004),77,Polk,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S16799600002,2014-01-13,4159,Fareway Stores #073 / Council Bluffs,310 MCKENZIE AVE,COUNCIL BLUFFS,51503,POINT (-95.81799100000002 41.280084),78,Pottawattamie,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18835600008,2014-05-07,4762,Huber's Store Inc.,101 MAIN ST,FORT ATKINSON,52144,POINT (-91.932448 43.14339),96,Winneshiek,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19629500122,2014-06-19,2561,Hy-Vee Food Store / Fleur / DSM,4605 FLEUR DRIVE,DES MOINES,50321,POINT (-93.64494300000001 41.542748),77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17238600038,2014-02-05,2637,Hy-Vee #5 / Davenport,2351 W LOCUST,DAVENPORT,52804,POINT (-90.611972 41.538207),82,Scott,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S20732000060,2014-08-21,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17853300025,2014-03-12,2536,HY-VEE / PLEASANT HILL,4815 MAPLE DRIVE,PLEASANT HILL,50317,POINT (-93.519187 41.598109),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S20849300001,2014-08-25,3838,Schnucks / Bettendorf,858 MIDDLE RD,BETTENDORF,52722,POINT (-90.520013 41.539421),48,Iowa,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18038500020,2014-03-24,3494,Sam's Club 6514 / Waterloo,210 EAST TOWER PARK DR,WATERLOO,50702,POINT (-92.353103 42.456374),07,Black Hawk,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19230700020,2014-05-28,2636,Hy-Vee Wine and Spirits / Hubbell,2310 HUBBELL AVE,DES MOINES,50317,POINT (-93.573845 41.604312),77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19369200018,2014-06-04,2958,Dahl's / E 33rd,3400 E 33 ST,DES MOINES,50317,POINT (-93.551522 41.62616),77,Polk,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S20454300037,2014-08-04,2601,Hy-Vee Food Store / Fairfield,1300 WEST BURLINGTON AVE,FAIRFIELD,52556,POINT (-91.978702 41.006456),51,Jefferson,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18007300004,2014-03-20,2636,Hy-Vee Wine and Spirits / Hubbell,2310 HUBBELL AVE,DES MOINES,50317,POINT (-93.573845 41.604312),77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17168500042,2014-02-03,2601,Hy-Vee Food Store / Fairfield,1300 WEST BURLINGTON AVE,FAIRFIELD,52556,POINT (-91.978702 41.006456),51,Jefferson,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S16658600021,2014-01-06,2599,Hy-Vee Wine and Spirits / Coralville,1914 8TH STREET,CORALVILLE,52241,POINT (-91.590715 41.682013),52,Johnson,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S21037500016,2014-09-04,2652,Hy-Vee DrugStore / Mason City,875  4TH ST SW,MASON CITY,50401,POINT (-93.213856 43.148257),17,Cerro Gordo,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19657600099,2014-06-19,2663,Hy-Vee / Urbandale,8701 DOUGLAS,URBANDALE,50322,POINT (-93.739105 41.629364),77,Polk,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17507500070,2014-02-20,3926,Liquor Downtown / Iowa City,315 S GILBERT ST,IOWA CITY,52240,POINT (-91.530181 41.657654),52,Johnson,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18406000069,2014-04-14,2582,Hy-Vee #2 Food Store / Mason City,551 S ILLINOIS AVE,MASON CITY,50401,POINT (-93.17114 43.14623),17,Cerro Gordo,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17929400025,2014-03-17,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 BLAIRS FERRY ROAD NE,CEDAR RAPIDS,52402,POINT (-91.668909 42.034799),57,Linn,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S17745100030,2014-03-05,2543,Hy-Vee Food Store #1 / Ottumwa,1025 NORTH QUINCY AVE,OTTUWMA,52501,POINT (-92.438463 41.01558),90,Wapello,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18186100028,2014-04-01,3621,"Jensen Liquors, Ltd.",615  2ND AVE,SHELDON,51201,POINT (-95.854899 43.184242),71,O'Brien,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S19138200005,2014-05-23,2512,Hy-Vee Wine and Spirits / Iowa City,1720 WATERFRONT DR,IOWA CITY,52240,POINT (-91.53046300000001 41.642764),52,Johnson,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18335900038,2014-04-09,4183,Fareway Stores #589 / Decorah,103 E MAIN,DECORAH,52101,POINT (-91.785286 43.303291),96,Winneshiek,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S18406100016,2014-04-14,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 BLAIRS FERRY ROAD NE,CEDAR RAPIDS,52402,POINT (-91.668909 42.034799),57,Linn,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S16598700019,2013-12-30,4183,Fareway Stores #589 / Decorah,103 E MAIN,DECORAH,52101,POINT (-91.785286 43.303291),96,Winneshiek,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,84486,Paramount Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S21307900033,2014-09-18,4615,North Side Liquor & Grocery,1303 NORTH FEDERAL AVE,MASON CITY,50401,POINT (-93.201061 43.163663),17,Cerro Gordo,1081355,STRAWBERRY SCHNAPPS,434,Luxco-St Louis,84496,Paramount Strawberry Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S16715100012,2014-01-08,2624,Hy-Vee #2 / Dubuque,2395 NW ARTERIAL RD,DUBUQUE,52002,POINT (-90.741064 42.516633),31,Dubuque,1081312,BUTTERSCOTCH SCHNAPPS,434,Luxco-St Louis,81966,Arrow Mcdale's Butterscotch Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
S16707600014,2014-01-07,4194,Fareway Stores #848 / Newton,120 N 3RD AVE E,NEWTON,50208,POINT (-93.052657 41.701453),50,Jasper,1081330,PEACH SCHNAPPS,434,Luxco-St Louis,84456,Paramount Peach Schnapps,12,750,4.09,6.14,12,73.68,9.0,2.38,2014
