invoice_and_item_number,date,store_number,store_name,address,city,zip_code,store_location,county_number,county,category,category_name,vendor_number,vendor_name,item_number,item_description,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons,Year
INV-12322900169,2018-05-25,2591,Hy-Vee Wine and Spirits / Atlantic,1602 E 7th St,Atlantic,50022,POINT (-94.990031 41.403856),15,CASS,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-09748000050,2018-01-11,2663,Hy-Vee Food Store / Urbandale,8701 Douglas,Urbandale,50322,POINT (-93.739105 41.629364),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-09817900014,2018-01-16,2605,Hy-Vee Drugstore #5 / Cedar Rapids,2001 Blairs Ferry Road NE,Cedar Rapids,52402,POINT (-91.668909 42.034799),57,LINN,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-13038300008,2018-07-03,4272,Fareway Stores #407 / Esterville,1108 Central Ave,Estherville,51334,POINT (-94.829963 43.402096),32,EMMET,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-11606700102,2018-04-19,2521,Hy-Vee Food and Drug / Grand / WDM,1990 Grand Avenue,West Des Moines,50265,POINT (-93.73162 41.571127),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-10527300011,2018-02-21,4975,Walgreens #15647 / Sioux City,1900 Hamilton Blvd,Sioux City,51104,POINT (-96.4167 42.511229),97,WOODBURY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-11663500055,2018-04-24,2527,Hy-Vee Food Store #5 / Des Moines,1107 SE Army Post Rd,Des Moines,50315,POINT (-93.602372 41.526289),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-11324400036,2018-04-05,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.23551 43.149557),17,CERRO GORD,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-11928700047,2018-05-07,3838,Schnucks / Bettendorf,858 Middle Rd,Bettendorf,52722,POINT (-90.520013 41.539421),48,Iowa,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,12,141.12,21.0,5.55,2018
INV-12322700008,2018-05-25,5173,Audubon Food Land,104 Market St,Audubon,50025,POINT (-94.93625 41.723057),5,AUDUBON,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,3,35.28,5.25,1.39,2018
INV-12238000207,2018-05-23,2565,Hy-Vee Food Store / Spencer,819 N Grand Ave,Spencer,51301,POINT (-95.14506 43.145897),21,CLAY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,3,35.28,5.25,1.39,2018
INV-10342200025,2018-02-12,5173,Audubon Food Land,104 Market St,Audubon,50025,POINT (-94.93625 41.723057),5,AUDUBON,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,3,35.28,5.25,1.39,2018
INV-10806100090,2018-03-08,5162,Urbandale Liquor,"6401, Douglas Ave",Urbandale,50322,POINT (-93.705732 41.629411),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,3,35.28,5.25,1.39,2018
INV-10948500046,2018-03-16,4291,Fareway Stores #597 / Creston,105 E Adams St,Creston,50801,POINT (-94.237509 40.715722),88,UNION,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,3,35.28,5.25,1.39,2018
INV-14247700216,2018-09-05,2565,Hy-Vee Food Store #1636 / Spencer,819 N Grand Ave,Spencer,51301,POINT (-95.14506 43.145897),21,CLAY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,1,11.76,1.75,0.46,2018
INV-11006800027,2018-03-20,2200,Sac Liquor Store,619 E Main St,Sac City,50583,POINT (-94.974011 42.421341),81,SAC,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,1,11.76,1.75,0.46,2018
INV-13298500069,2018-07-18,3704,Celtics Beverage Company,1122 Broadway,Emmetsburg,50536,POINT (-94.678807 43.10937),74,PALO ALTO,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,1,11.76,1.75,0.46,2018
INV-14677600077,2018-09-26,5653,Mike's Market and Deli,1308 A Ave E,Oskaloosa,52577,POINT (-92.630126 41.296205),62,MAHASKA,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,1,11.76,1.75,0.46,2018
INV-10924400035,2018-03-15,5425,Spirits Liquor,109 E 1st St. # B,Grimes,50111,POINT (-93.793812 41.68840000000001),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,1,11.76,1.75,0.46,2018
INV-12946200095,2018-06-28,4091,Fareway Stores #705 / Clear Lake,910 Hwy 18 W,Clear Lake,50428,POINT (-93.613385 43.105949),17,Cerro Gord,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,1,11.76,1.75,0.46,2018
INV-11729900084,2018-04-26,5425,Spirits Liquor,109 E 1st St. # B,Grimes,50111,POINT (-93.793812 41.68840000000001),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,1,11.76,1.75,0.46,2018
INV-12040000034,2018-05-14,4062,H and A Mini Mart Corp,145 University Ave,Des Moines,50314,POINT (-93.61947 41.600419),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-14813600104,2018-10-03,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,STORY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-15191100003,2018-10-22,4296,Circle B Market,111 Main St,Keosauqua,52565,POINT (-91.962466 40.7294),89,VAN BUREN,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-13155600117,2018-07-10,2571,Hy-Vee Food Store #2 / Waterloo,2181 Logan Ave,Waterloo,50703,POINT (-92.337583 42.530476),7,BLACK HAWK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-13917500014,2018-08-20,4617,Lickety Liquor,2501 HUBBELL AVE,Des Moines,50317,POINT (-93.570489 41.607817),77,POLK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-15826900119,2018-11-20,2666,Hy-Vee Food Store #2 / State Ankeny,2510 SW State St,Ankeny,50023,POINT (-93.621824 41.705188),77,Polk,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-15227100029,2018-10-23,3932,Main Street Spirits / Mapleton,311 Main St,Mapleton,51034,POINT (-95.79375 42.165915),67,MONONA,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-13056600133,2018-07-05,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,STORY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-12033700026,2018-05-11,5493,Swils,200 E Oak St,Red Oak,51566,POINT (-95.230032 41.016691),69,MONTGOMERY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-10730800001,2018-03-05,4229,Fareway Stores #790 / Harlan,1910  23rd St,Harlan,51537,POINT (-95.339845 41.650132),83,SHELBY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-09564000025,2018-01-02,5101,New Star  /  Fletcher Ave,315 Fletcher Ave,Waterloo,50701,POINT (-92.367142 42.489119),7,BLACK HAWK,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-15489400033,2018-11-05,5470,Super Saver Liquor of Muscatine,1510 A Isett Ave,Muscatine,52761,POINT (-91.042755 41.440327),70,MUSCATINE,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-11934200002,2018-05-07,4229,Fareway Stores #790 / Harlan,1910  23rd St,Harlan,51537,POINT (-95.339845 41.650132),83,SHELBY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-09701300103,2018-01-09,2576,Hy-Vee Wine and Spirits / Storm Lake,1250 N Lake St,Storm Lake,50588,POINT (-95.200758 42.65318400000001),11,BUENA VIST,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-15677100025,2018-11-13,2552,Hy-Vee Food Store #3 / Cedar Rapids,20 Wilson Avenue West,Cedar Rapids,52404,POINT (-91.658577 41.955859),57,LINN,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-11285500032,2018-04-03,2661,Hy-Vee Food Store / Sheldon,1989 Park St,Sheldon,51201,POINT (-95.831721 43.186038),71,OBRIEN,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,2,23.52,3.5,0.92,2018
INV-14829800068,2018-10-03,2603,Hy-Vee Wine and Spirits / Bettendorf,2890 Devils Glen Road,Bettendorf,52722,POINT (-90.483701 41.552338),82,SCOTT,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,18,211.68,31.5,8.32,2018
INV-15344400004,2018-10-29,4746,Walgreens #05885 / Muscatine,1703 Park Ave,Muscatine,52761,POINT (-91.030382 41.44464),70,MUSCATINE,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,18,211.68,31.5,8.32,2018
INV-15280500008,2018-10-25,2515,Hy-Vee Food Store #1 / Mason City,2400 4th St SW,Mason City,50401,POINT (-93.23551 43.149557),17,CERRO GORD,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,18,211.68,31.5,8.32,2018
INV-16321100013,2018-12-14,2518,Hy-Vee Wine and Spirits / Red Oak,1607 North Broadway,Red Oak,51566,POINT (-95.83539 41.279189),69,MONTGOMERY,1062100,Gold Rum,434,LUXCO INC,45248,Paramount Gold Rum,6,1750,7.84,11.76,18,211.68,31.5,8.32,2018
INV-12528800094,2018-06-07,2544,Hy-Vee Food Store / Marshalltown,802 South Center,Marshalltown,50158,POINT (-92.912817 42.039205),64,MARSHALL,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,24,282.24,42.0,11.1,2018
INV-12129000058,2018-05-17,3420,Sam's Club 6344 / Windsor Heights,1101  73rd St,Windsor Heights,50311,POINT (-93.718027 41.599172),77,Polk,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,24,282.24,42.0,11.1,2018
INV-12404200046,2018-06-01,5144,Sam's Club 6979 / Ankeny,4625 SE Delaware Ave,Ankeny,50021,POINT (-93.581273 41.691),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,30,352.8,52.5,13.87,2018
INV-14264000024,2018-09-05,5003,Famous Liquors,2604 W Locust St,Davenport,52804,POINT (-90.615542 41.538186),82,SCOTT,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,30,352.8,52.5,13.86,2018
INV-15053200072,2018-10-15,5091,Kum & Go #1436 / Muscatine,416 Cedar St,Muscatine,52671,POINT (-91.392568 40.92129),70,MUSCATINE,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-14012300048,2018-08-23,3420,Sam's Club 6344 / Windsor Heights,1101  73rd St,Windsor Heights,50311,POINT (-93.718027 41.599172),77,Polk,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,30,352.8,52.5,13.86,2018
INV-15511900017,2018-11-06,4161,Fareway Stores #950 / Iowa City,2530 Westwinds Dr,Iowa City,52246,POINT (-91.575636 41.650842),52,JOHNSON,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-14656700002,2018-09-25,3742,Wal-Mart 1625 / Lemars,1111 Holton Dr,Lemars,51031,POINT (-96.185499 42.780675),75,Plymouth,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,24,282.24,42.0,11.09,2018
INV-14822400017,2018-10-03,5003,Famous Liquors,2604 W Locust St,Davenport,52804,POINT (-90.615542 41.538186),82,SCOTT,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,36,423.36,63.0,16.64,2018
INV-10082200071,2018-01-30,3385,Sam's Club 8162 / Cedar Rapids,2605 Blairs Ferry Rd NE,Cedar Rapids,52402,POINT (-91.67969 42.031819),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,24,282.24,42.0,11.1,2018
INV-14531700126,2018-09-19,4129,Cyclone Liquors,626 Lincoln Way,Ames,50010,POINT (-93.618911 42.022854),85,STORY,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-09934900003,2018-01-22,5173,Audubon Food Land,104 Market St,Audubon,50025,POINT (-94.93625 41.723057),5,AUDUBON,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,4,47.04,7.0,1.85,2018
INV-16484300002,2018-12-20,2561,Hy-Vee Food Store / Fleur / DSM,4605 Fleur Drive,Des Moines,50321,POINT (-93.64494300000001 41.542748),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,30,352.8,52.5,13.86,2018
INV-14093200017,2018-08-28,4161,Fareway Stores #950 / Iowa City,2530 Westwinds Dr,Iowa City,52246,POINT (-91.575636 41.650842),52,JOHNSON,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-15631100120,2018-11-12,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402,POINT (-91.630677 42.027805),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-15496400025,2018-11-05,2554,Hy-Vee Food Store / Davenport,3019 Rockingham Road,Davenport,52802,POINT (-90.620725 41.510523),82,SCOTT,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-10977800014,2018-03-19,5226,KC Brothers,214 MYRTLE ST,Davenport,52802,POINT (-90.589149 41.521586),82,SCOTT,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,24,282.24,42.0,11.1,2018
INV-11240000005,2018-04-02,3957,Karl's Grocery Store,101 West Madison,Edgewood,52042,POINT (-91.401487 42.645390000000006),22,CLAYTON,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,4,47.04,7.0,1.85,2018
INV-12926900035,2018-06-27,3447,Sam's Club 6432 / Sioux City,4201 S. York St.,Sioux City,51106,POINT (-96.37082 42.43407),97,WOODBURY,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,24,282.24,42.0,11.1,2018
INV-11049800063,2018-03-22,3420,Sam's Club 6344 / Windsor Heights,1101  73rd St,Windsor Heights,50311,POINT (-93.718027 41.599172),77,Polk,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,42,493.92,73.5,19.42,2018
INV-11028500037,2018-03-21,3524,Sam's Club 6568 / Ames,305 Airport Rd,Ames,50010,POINT (-93.613648 42.001123),85,STORY,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,24,282.24,42.0,11.1,2018
INV-16596400006,2018-12-27,4630,EZ Stop / Davenport,2923 Brady St,Davenport,52803,POINT (-90.570603 41.549887),82,SCOTT,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,48,564.48,84.0,22.19,2018
INV-16348000223,2018-12-17,2569,Hy-Vee Food Store #2 / Cedar Rapids,279 Collins Road NE,Cedar Rapids,52402,POINT (-91.630677 42.027805),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-14040700039,2018-08-24,3717,The Liquor Stop / Sumner,201 W 1st St,Sumner,50674,POINT (-92.09922100000001 42.847479),9,BREMER,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-15921700029,2018-11-27,4336,Last Call 2,120 N Main St,George,51237,POINT (-96.002297 43.344294),60,LYON,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,3,35.28,5.25,1.38,2018
INV-11536200075,2018-04-17,3385,Sam's Club 8162 / Cedar Rapids,2605 Blairs Ferry Rd NE,Cedar Rapids,52402,POINT (-91.67969 42.031819),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,24,282.24,42.0,11.1,2018
INV-12040600035,2018-05-14,5128,Price Chopper  /  Beaver,1819 Beaver Ave,Des Moines,50310,POINT (-93.672695 41.610525),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12085100013,2018-05-15,4231,Fareway Stores #719 / Le Mars,115 Plymouth St NE,Le Mars,51031,POINT (-96.164909 42.793066),75,PLYMOUTH,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12308100023,2018-05-25,2514,Hy-Vee Drugstore / Marion,2790 7th Avenue,Marion,50129,POINT (-91.582229 42.033186),57,Linn,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12447700054,2018-06-04,2653,Hy-Vee Wine and Spirits / Washington,1004 W Madison St,Washington,52353,POINT (-91.704567 41.296576),92,WASHINGTON,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-14415900011,2018-09-13,4083,Fareway Stores #909 / Ankeny,109 SE Oralabor Rd,Ankeny,50021,POINT (-93.59949600000002 41.702811),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12364000012,2018-05-30,2475,"Private Cellar, Inc.",206 2nd Ave NE,West Bend,50597,POINT (-94.443 42.96298),55,Kossuth,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-14368300005,2018-09-11,5471,World Liquor & Tobacco + Vapors,1030 8th St,Boone,50036,POINT (-93.876918 42.063831),8,BOONE,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-14227400004,2018-09-04,3625,Wal-Mart 0892 / Ankeny,1002 SE National Dr,Ankeny,50021,POINT (-93.582348 41.70486400000001),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-14399600012,2018-09-12,2611,Hy-Vee Drugstore / Ottumwa,1140 North Jefferson St,Ottumwa,52501,POINT (-92.401538 41.026754000000004),90,WAPELLO,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-13637800021,2018-08-03,4973,Quillins Quality Foods West Union,"303, Hwy 150 N",West Union,52175,POINT (-91.814402 42.965065),33,FAYETTE,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-13753700030,2018-08-09,4205,Fareway Stores #467 / Marshalltown,102 West Anson St,Marshalltown,50158,POINT (-92.914409 42.038157000000005),64,MARSHALL,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-14269100032,2018-09-05,2568,Hy-Vee Food Store #4 / Cedar Rapids,1556 First Avenue NE,Cedar Rapids,52402,POINT (-91.650755 41.988967),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-14408300018,2018-09-12,2846,CVS Pharmacy #8443 / Cedar Rapids,3419 16th Ave SW,Cedar Rapids,52404,POINT (-91.716615 41.963516),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12096200041,2018-05-16,2649,Hy-Vee #3 / Dubuque,400 Locust St,Dubuque,52001,POINT (-90.666497 42.49721900000001),31,DUBUQUE,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12809900004,2018-06-21,3670,Wal-Mart 2827 / Coralville,2801 Commerce Dr,Coralville,52241,POINT (-91.610774 41.695806),52,JOHNSON,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-13778900013,2018-08-10,4797,Walgreens #05362 / Des Moines,1330 E University Ave,Des Moines,50316,POINT (-93.601331 41.600612),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12013000011,2018-05-10,4230,Fareway Stores #106 / Clive,10151 University Ave,Clive,50325,POINT (-93.756489 41.600511),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-14237900031,2018-09-04,2661,Hy-Vee Food Store / Sheldon,1989 Park St,Sheldon,51201,POINT (-95.831721 43.186038),71,OBRIEN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12772700037,2018-06-20,5080,C's Liquor Store,719 2nd Ave W,Spencer,51301,POINT (-95.147741 43.14521),21,CLAY,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12209400007,2018-05-22,5219,Kirkwood Liquor & Tobacco,"300, Kirkwood Ave",Iowa City,52240,POINT (-91.531628 41.649432),52,JOHNSON,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12167500046,2018-05-18,3477,Sam's Club 6472 / Council Bluffs,3221 Manawa Centre Dr,Council Bluffs,51501,POINT (-95.847163 41.225208),78,POTTAWATTA,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-14360900002,2018-09-11,4171,"Brothers Market, Inc. / Cascade",105 SE Nixon St,Cascade,52033,POINT (-90.993859 42.3036),31,DUBUQUE,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12134800007,2018-05-17,3528,Super Target T-0804 Mason City,3450  4th St SW,Mason City,50401,POINT (-93.250371 43.148393),17,CERRO GORD,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-16563900014,2018-12-26,5471,World Liquor & Tobacco + Vapors,1030 8th St,Boone,50036,POINT (-93.876918 42.063831),8,BOONE,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12220600015,2018-05-22,2843,CVS Pharmacy #8526 / Cedar Rapids,4116 Center Pointe Rd,Cedar Rapids,52402,POINT (-91.665139 42.020729),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-13740400008,2018-08-09,4751,Walgreens #03595 / Davenport,1720 W Kimberly Rd,Davenport,52806,POINT (-90.60138 41.560071),82,SCOTT,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12275600012,2018-05-24,4810,Kum & Go #518 / Ankeny,3603 NE Otterview Circle,Ankeny,50021,POINT (-93.572458 41.760989),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-13611400013,2018-08-02,4194,Fareway Stores #848 / Newton,120 N 3rd Ave E,Newton,50208,POINT (-93.052657 41.701453),50,JASPER,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12285400097,2018-05-25,2626,Hy-Vee Drugstore / University / DSM,4100 University Ave,Des Moines,50311,POINT (-93.673222 41.600361),77,POLK,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-13653700013,2018-08-06,4736,Walgreens #03876 / Marion,1225 7th Ave,Marion,52302,POINT (-91.596312 42.033295),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-13786600061,2018-08-13,5244,The Ox & Wren Spirits and Gifts,708 2nd  AVE  SE,Cresco,52136,POINT (-92.106529 43.371131),45,HOWARD,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
INV-12598200045,2018-06-12,2588,Hy-Vee Food and Drug #6 / Cedar Rapids,4035 Mt Vernon Rd SE,Cedar Rapids,52403,POINT (-91.60978 41.976835),57,LINN,1062200,White Rum,434,LUXCO INC,45278,Paramount White Rum,6,1750,7.84,11.76,6,70.56,10.5,2.77,2018
